"component_name","filename","gbif_id","conversion_mean","predicted_conversion_factor_cm","genus_species","family","area","petiole_width","LMA","lat","lon","eco_name","biome","bio_1","bio_4","bio_12","bio_15","ai","wind","srad","leaf_phenology"
"Ilex_decidua_4089498383__L__1009-327-1099-508","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",0.87,0.052453234,2.194189311,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_1927908953__L__1701-3814-2013-3962","Ilex_decidua_1927908953",1927908953,119.9404589,118.4404658,"Ilex decidua","unknown",1.77,0.087045744,1.617575303,30.204283,-98.377275,"Edwards Plateau savanna","Temperate Grasslands, Savannas & Shrublands",18.68900108,700.2028198,846,33.32984924,4434,3.686333418,16948.83398,"deciduous"
"Ilex_decidua_4095773313__L__573-2105-910-2225","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",2.22,0.063178427,1.305060354,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4089498383__L__493-1063-773-1181","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",1.76,0.089632126,1.67642686,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4089498383__L__943-771-1137-905","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",1.53,0.046915599,1.768553993,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4095773313__L__747-758-910-1115","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",3.01,0.043415221,1.161783038,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_1927908953__L__1947-972-2201-1362","Ilex_decidua_1927908953",1927908953,119.9404589,118.4404658,"Ilex decidua","unknown",2.72,0.092090368,1.372729522,30.204283,-98.377275,"Edwards Plateau savanna","Temperate Grasslands, Savannas & Shrublands",18.68900108,700.2028198,846,33.32984924,4434,3.686333418,16948.83398,"deciduous"
"Ilex_decidua_4095773313__L__1140-1753-1228-1923","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",0.83,0.084237902,1.90042004,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4089498383__L__552-2620-749-2848","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",1.85,0.079894386,1.644791486,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4524698369__L__1431-3296-1830-3969","Ilex_decidua_4524698369",4524698369,118.8116977,120.8900691,"Ilex decidua","unknown",6.77,0.101350244,1.192508987,35.669017,-77.910148,"Middle Atlantic coastal forests","Temperate Conifer Forests",15.77583313,785.4064941,1189,17.74859619,8442,2.274333239,15012.66699,"deciduous"
"Ilex_decidua_4095773313__L__1630-1066-1731-1280","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",1.02,0.070635628,1.75651623,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4089498383__L__66-2805-238-2920","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",0.98,0.073434528,2.096631414,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4095773313__L__1580-1382-1760-1529","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",1.41,0.064049894,1.5521573,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4089498383__L__1928-598-2164-727","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",1.83,0.053492013,1.651635212,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_1927908953__L__701-4175-1137-4387","Ilex_decidua_1927908953",1927908953,119.9404589,118.4404658,"Ilex decidua","unknown",3.13,0.125062053,1.30104512,30.204283,-98.377275,"Edwards Plateau savanna","Temperate Grasslands, Savannas & Shrublands",18.68900108,700.2028198,846,33.32984924,4434,3.686333418,16948.83398,"deciduous"
"Ilex_decidua_4089498383__L__175-1791-343-2140","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",3.09,0.096718985,1.352092209,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4089498383__L__1420-1355-1582-1670","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",2.57,0.052453234,1.450694607,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4089498383__L__1372-1159-1495-1425","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",1.72,0.053492013,1.691214069,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4095773313__L__1268-884-1369-1068","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",0.94,0.066595909,1.812185256,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4524698369__L__1183-1068-1418-1480","Ilex_decidua_4524698369",4524698369,118.8116977,120.8900691,"Ilex decidua","unknown",2.62,0.072403016,1.713781454,35.669017,-77.910148,"Middle Atlantic coastal forests","Temperate Conifer Forests",15.77583313,785.4064941,1189,17.74859619,8442,2.274333239,15012.66699,"deciduous"
"Ilex_decidua_4095773313__L__1324-990-1410-1062","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",0.24,0.053691338,3.05278865,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4089498383__L__1674-693-1835-1041","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",3.11,0.052453234,1.348764048,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4089498383__L__1719-80-1906-443","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",3.6,0.062943881,1.275448403,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4095773313__L__1025-1867-1121-1944","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",0.42,0.067423219,2.465222959,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4089498383__L__694-353-876-439","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",0.91,0.131447428,2.156833586,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4089498383__L__1389-1038-1559-1115","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",0.56,0.056493862,2.596346331,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4089498383__L__1350-2028-1456-2216","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",0.78,0.056493862,2.287653852,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4095773313__L__1513-1229-1620-1291","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",0.34,0.08489346,2.672467832,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4095773313__L__1025-1067-1117-1108","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",0.17,0.037965509,3.482618837,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_decidua_4089498383__L__1212-763-1404-1083","Ilex_decidua_4089498383",4089498383,0,95.32300686,"Ilex decidua","unknown",2.57,0.056493862,1.450694607,31.977252,-92.992034,"Piney Woods forests","Temperate Conifer Forests",18.06533241,737.1569824,1384,16.94931602,9096,2.63866663,15893.33301,"deciduous"
"Ilex_decidua_4095773313__L__1351-1356-1462-1543","Ilex_decidua_4095773313",4095773313,0,94.96912664,"Ilex decidua","unknown",1.13,0.075931019,1.689123746,31.93741,-92.98992,"Piney Woods forests","Temperate Conifer Forests",18.17650032,734.3259888,1384,17.24789047,9095,2.634666681,15927.33301,"deciduous"
"Ilex_dipyrena_1426075412__L__1466-2887-1765-3524","Ilex_dipyrena_1426075412",1426075412,133.1444881,129.0520009,"Ilex dipyrena","unknown",5.02,0.120170202,2.223116809,24.935469,98.751862,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",14.88150024,426.7024536,1244,75.97175598,9537,1.546000004,15898.91699,"evergreen"
"Ilex_dipyrena_1426075412__L__2161-1391-3154-1893","Ilex_dipyrena_1426075412",1426075412,133.1444881,129.0520009,"Ilex dipyrena","unknown",15.02,0.154653494,1.462659338,24.935469,98.751862,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",14.88150024,426.7024536,1244,75.97175598,9537,1.546000004,15898.91699,"evergreen"
"Ilex_dipyrena_3898433571__L__582-922-1112-1530","Ilex_dipyrena_3898433571",3898433571,130.839736,129.0525793,"Ilex dipyrena","unknown",8.63,0.222171678,1.495430013,21.2217,93.9744,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",14.45683289,262.1263733,2752,94.15850067,23057,1.458999991,17605.33398,"evergreen"
"Ilex_dipyrena_1426075412__L__913-1615-1962-2042","Ilex_dipyrena_1426075412",1426075412,133.1444881,129.0520009,"Ilex dipyrena","unknown",12.6,0.239517519,1.564190177,24.935469,98.751862,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",14.88150024,426.7024536,1244,75.97175598,9537,1.546000004,15898.91699,"evergreen"
"Ilex_dipyrena_3898423306__L__1248-2987-1999-3267","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",5.92,0.12716364,1.298661876,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898433571__L__687-2053-1200-2477","Ilex_dipyrena_3898433571",3898433571,130.839736,129.0525793,"Ilex dipyrena","unknown",6.34,0.164988358,1.68238009,21.2217,93.9744,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",14.45683289,262.1263733,2752,94.15850067,23057,1.458999991,17605.33398,"evergreen"
"Ilex_dipyrena_3969610952__L__699-1369-1974-1908","Ilex_dipyrena_3969610952",3969610952,125.5116517,119.3857331,"Ilex dipyrena","unknown",23.97,0.151170554,1.277828795,27.1687,98.7727,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10340,2.328000069,14378.16699,"evergreen"
"Ilex_dipyrena_1928791266__L__2164-2120-2910-3054","Ilex_dipyrena_1928791266",1928791266,129.2833118,129.0516002,"Ilex dipyrena","unknown",18.84,0.240655178,0.875962922,25.985446,98.562848,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.04883385,454.3277893,1309,67.68274689,10969,1.818333387,15371.33301,"evergreen"
"Ilex_dipyrena_3898423306__L__1575-3088-2089-3708","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",6.81,0.227169069,1.231007748,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_1426075412__L__2239-914-3124-1355","Ilex_dipyrena_1426075412",1426075412,133.1444881,129.0520009,"Ilex dipyrena","unknown",10.67,0.137876979,1.666757025,24.935469,98.751862,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",14.88150024,426.7024536,1244,75.97175598,9537,1.546000004,15898.91699,"evergreen"
"Ilex_dipyrena_3969610952__L__1944-821-3260-1481","Ilex_dipyrena_3969610952",3969610952,125.5116517,119.3857331,"Ilex dipyrena","unknown",26.17,0.255080869,1.235676642,27.1687,98.7727,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10340,2.328000069,14378.16699,"evergreen"
"Ilex_dipyrena_3898433571__L__559-1338-1092-1835","Ilex_dipyrena_3898433571",3898433571,130.839736,129.0525793,"Ilex dipyrena","unknown",7.2,0.147014849,1.602585477,21.2217,93.9744,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",14.45683289,262.1263733,2752,94.15850067,23057,1.458999991,17605.33398,"evergreen"
"Ilex_dipyrena_3898423306__L__386-4259-1138-4606","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",7.22,0.129888884,1.203820608,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3969610952__L__967-3749-1683-4798","Ilex_dipyrena_3969610952",3969610952,125.5116517,119.3857331,"Ilex dipyrena","unknown",21.01,0.181684395,1.343813833,27.1687,98.7727,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10340,2.328000069,14378.16699,"evergreen"
"Ilex_dipyrena_3898433571__L__1457-5118-2141-5476","Ilex_dipyrena_3898433571",3898433571,130.839736,129.0525793,"Ilex dipyrena","unknown",8.03,0.089458297,1.537166383,21.2217,93.9744,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",14.45683289,262.1263733,2752,94.15850067,23057,1.458999991,17605.33398,"evergreen"
"Ilex_dipyrena_1928791266__L__753-3179-1097-3664","Ilex_dipyrena_1928791266",1928791266,129.2833118,129.0516002,"Ilex dipyrena","unknown",4.12,0.170168908,1.565582256,25.985446,98.562848,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.04883385,454.3277893,1309,67.68274689,10969,1.818333387,15371.33301,"evergreen"
"Ilex_dipyrena_3898433571__L__2430-3020-2828-3767","Ilex_dipyrena_3898433571",3898433571,130.839736,129.0525793,"Ilex dipyrena","unknown",8.81,0.140305692,1.483684021,21.2217,93.9744,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",14.45683289,262.1263733,2752,94.15850067,23057,1.458999991,17605.33398,"evergreen"
"Ilex_dipyrena_1928791266__L__2858-3289-3898-3699","Ilex_dipyrena_1928791266",1928791266,129.2833118,129.0516002,"Ilex dipyrena","unknown",12.77,0.318920174,1.016252681,25.985446,98.562848,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.04883385,454.3277893,1309,67.68274689,10969,1.818333387,15371.33301,"evergreen"
"Ilex_dipyrena_3898423306__L__1895-2402-2389-3047","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",9.66,0.097846431,1.077114125,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3969610952__L__1724-2616-2180-3158","Ilex_dipyrena_3969610952",3969610952,125.5116517,119.3857331,"Ilex dipyrena","unknown",7.94,0.121355635,1.948832114,27.1687,98.7727,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",6.628000259,527.6552734,966,60.43829346,10340,2.328000069,14378.16699,"evergreen"
"Ilex_dipyrena_1426075412__L__2952-2785-3456-3784","Ilex_dipyrena_1426075412",1426075412,133.1444881,129.0520009,"Ilex dipyrena","unknown",14.73,0.199986153,1.47359335,24.935469,98.751862,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",14.88150024,426.7024536,1244,75.97175598,9537,1.546000004,15898.91699,"evergreen"
"Ilex_dipyrena_3898423306__L__1617-472-2194-1224","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",8.53,0.195244881,1.129536979,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898423306__L__2638-1664-3378-1988","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",6.63,0.099620227,1.243669018,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898433571__L__1667-2593-2451-2963","Ilex_dipyrena_3898433571",3898433571,130.839736,129.0525793,"Ilex dipyrena","unknown",8.49,0.12970496,1.504802413,21.2217,93.9744,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",14.45683289,262.1263733,2752,94.15850067,23057,1.458999991,17605.33398,"evergreen"
"Ilex_dipyrena_3898433571__L__2111-1327-2647-1771","Ilex_dipyrena_3898433571",3898433571,130.839736,129.0525793,"Ilex dipyrena","unknown",6.34,0.09727872,1.68238009,21.2217,93.9744,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",14.45683289,262.1263733,2752,94.15850067,23057,1.458999991,17605.33398,"evergreen"
"Ilex_dipyrena_3898423306__L__2332-2442-2603-2832","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",3.59,0.15732799,1.572088186,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898423306__L__1156-1917-1840-2439","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",8.65,0.195244881,1.123525232,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_1426075412__L__2288-3532-2852-4393","Ilex_dipyrena_1426075412",1426075412,133.1444881,129.0520009,"Ilex dipyrena","unknown",11.59,0.168780588,1.614920806,24.935469,98.751862,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",14.88150024,426.7024536,1244,75.97175598,9537,1.546000004,15898.91699,"evergreen"
"Ilex_dipyrena_1426075412__L__2796-1978-3272-2820","Ilex_dipyrena_1426075412",1426075412,133.1444881,129.0520009,"Ilex dipyrena","unknown",12.07,0.139705935,1.590079817,24.935469,98.751862,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",14.88150024,426.7024536,1244,75.97175598,9537,1.546000004,15898.91699,"evergreen"
"Ilex_dipyrena_3898423306__L__1243-719-2063-1183","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",9.5,0.130113411,1.084008197,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898433571__L__1664-3208-2388-3588","Ilex_dipyrena_3898433571",3898433571,130.839736,129.0525793,"Ilex dipyrena","unknown",8.72,0.179893397,1.489515131,21.2217,93.9744,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",14.45683289,262.1263733,2752,94.15850067,23057,1.458999991,17605.33398,"evergreen"
"Ilex_dipyrena_3898423306__L__2078-3114-2433-3826","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",6.67,0.079769398,1.240814657,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898423306__L__562-4498-1338-4913","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",9.94,0.099620227,1.065421323,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_1426075412__L__2259-2748-2652-3450","Ilex_dipyrena_1426075412",1426075412,133.1444881,129.0520009,"Ilex dipyrena","unknown",8.76,0.114644908,1.797192236,24.935469,98.751862,"Northern Indochina subtropical forests","Tropical & Subtropical Moist Broadleaf Forests",14.88150024,426.7024536,1244,75.97175598,9537,1.546000004,15898.91699,"evergreen"
"Ilex_dipyrena_3898423306__L__1754-1795-2503-2207","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",9.16,0.087115361,1.09920555,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_1928791266__L__2660-1078-3097-2042","Ilex_dipyrena_1928791266",1928791266,129.2833118,129.0516002,"Ilex dipyrena","unknown",11.66,0.131494156,1.052174521,25.985446,98.562848,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.04883385,454.3277893,1309,67.68274689,10969,1.818333387,15371.33301,"evergreen"
"Ilex_dipyrena_3898423306__L__1234-5151-1859-5667","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",8.31,0.13837575,1.140867983,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898423306__L__3465-1105-3953-1638","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",6.81,0.106420165,1.231007748,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898423306__L__3322-925-3575-1608","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",4.48,0.068338912,1.444557329,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898423306__L__2841-1153-3442-1604","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",5.15,0.061599863,1.369659524,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_3898423306__L__3148-1942-3456-2592","Ilex_dipyrena_3898423306",3898423306,130.8810996,129.0525793,"Ilex dipyrena","unknown",6.43,0.12343642,1.25830636,21.20544,94.02544,"Chin Hills-Arakan Yoma montane forests","Tropical & Subtropical Moist Broadleaf Forests",18.22649956,294.3983154,1869,96.20361328,17684,1.230333328,17939.08398,"evergreen"
"Ilex_dipyrena_1928791266__L__2927-2575-3883-2992","Ilex_dipyrena_1928791266",1928791266,129.2833118,129.0516002,"Ilex dipyrena","unknown",14.23,0.06563323,0.97508473,25.985446,98.562848,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.04883385,454.3277893,1309,67.68274689,10969,1.818333387,15371.33301,"evergreen"
"Ilex_dipyrena_1928791266__L__1007-3482-1777-4026","Ilex_dipyrena_1928791266",1928791266,129.2833118,129.0516002,"Ilex dipyrena","unknown",10.42,0.101737388,1.098351022,25.985446,98.562848,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.04883385,454.3277893,1309,67.68274689,10969,1.818333387,15371.33301,"evergreen"
"Ilex_fargesii_1426144852__L__1006-2939-1795-3823","Ilex_fargesii_1426144852",1426144852,136.386262,129.0565507,"Ilex fargesii","unknown",15.72,0.18374232,1.248323513,27.130503,98.837784,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",14.21549988,497.7915649,1375,65.40213013,12057,1.417333364,14848.75,"evergreen"
"Ilex_fargesii_1426179176__L__1988-2088-3597-3563","Ilex_fargesii_1426179176",1426179176,134.7936871,129.0529774,"Ilex fargesii","unknown",42.51,0.179282075,1.383256203,25.990524,98.659111,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",12.75549984,449.6253967,1284,66.99205017,10298,1.764333367,15393.83301,"evergreen"
"Ilex_fargesii_1426144852__L__1130-1639-1795-2960","Ilex_fargesii_1426144852",1426144852,136.386262,129.0565507,"Ilex fargesii","unknown",18.73,0.136975245,1.167515328,27.130503,98.837784,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",14.21549988,497.7915649,1375,65.40213013,12057,1.417333364,14848.75,"evergreen"
"Ilex_fargesii_1426144852__L__1843-2431-3022-3354","Ilex_fargesii_1426144852",1426144852,136.386262,129.0565507,"Ilex fargesii","unknown",23.69,0.204249139,1.067304078,27.130503,98.837784,"Nujiang Langcang Gorge alpine conifer and mixed forests","Temperate Conifer Forests",14.21549988,497.7915649,1375,65.40213013,12057,1.417333364,14848.75,"evergreen"
