"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","projectId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","gbifID","occurrenceID","name","stateProvince","higherGeography","institutionKey","recordedBy","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","verbatimLocality","collectionCode","language","type","catalogNumber","institutionCode","higherClassification","identificationID","dateIdentified","modified","datasetName","identifiedBy","rightsHolder","nomenclaturalStatus","taxonID","ownerInstitutionCode","bibliographicCitation","collectionID","networkKeys","gadm.level0.gid","gadm.level0.name","distanceFromCentroidInMeters","collectionKey","preparations","fieldNumber","dynamicProperties","municipality","reproductiveCondition","http...unknown.org.recordID","associatedTaxa","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","gadm","verbatimEventDate","otherCatalogNumbers","fieldNotes","informationWithheld","disposition","locationRemarks","previousIdentifications","lifeStage","georeferenceRemarks","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","georeferencedDate","georeferenceProtocol","verbatimElevation","island","taxonRemarks","associatedOccurrences","identificationQualifier","islandGroup","identificationRemarks","organismRemarks","accessRights","organismID","locationID","media_url","license"
"1503207943","Myrcianthes fragrans (Sw.) McVaugh",18.275,-69.0167,"gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:15.637+00:00",398,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,5,NA,NA,1981,7,14,"1981-07-14",195,195,"2024-01-29T12:47:15.637+00:00",NA,FALSE,"FF93FA01-3AC1-420C-93CB-4E427D2A3484","none","none",TRUE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","FF93FA01-3AC1-420C-93CB-4E427D2A3484","1503207943","FF93FA01-3AC1-420C-93CB-4E427D2A3484","Myrcianthes fragrans (Sw.) McVaugh","La Romana Prov.","Dominican Republic|La Romana Prov.|La Romana Mun.","efc9e42f-509d-47fe-a30a-1bbd7ac8ba31","T. A. Zanoni, M. Mejía & C. Ramirez","15430","Plain mainly tall grasses and shrubs.","urn:lsid:biocol.org:col:15638","ICN","Isla Catalina (SW of La Romana); interior part of island, NE of marine (military) station at SW corner of island; formerly airstrip in military airplanes.","La Romana Mun.","Isla Catalina (SW of La Romana); interior part of island, NE of marine (military) station at SW corner of island; formerly airstrip in military airplanes.","Herb","en","PhysicalObject","173542","USF","Plantae | Dicots | Myrtaceae","217305",NA,NA,NA,"G. R. Proctor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{""habit"":""4 m tall; fruit green.""}",NA,"Fruit",NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/173542.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270678949","Myrcianthes fragrans (Sw.) McVaugh",16.2528,-92.0194,"cdc,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.576+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",50000,NA,NA,"NORTH_AMERICA",1981,9,30,"1981-09-30",273,273,"2024-08-01T20:02:06.576+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=766026",FALSE,"766026","none","none",TRUE,"WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA","766026","2270678949","8d1ed5e7-80cb-439c-adb1-9b1026e9a787","Myrcianthes fragrans (Sw.) McVaugh","Chiapas",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","D. E. Breedlove","53180","Slope.",NA,NA,"6-10km north northeast of La Soledad along logging raod from Las Margaritas to Campo Alegre.","La Independencia",NA,"Plants",NA,NA,"ASU0056223","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,"8d1ed5e7-80cb-439c-adb1-9b1026e9a787","ecologicallyOccursWith: Pinus|ecologicallyOccursWith: Quercus","http://creativecommons.org/licenses/by-nc/3.0/","Tree 20 feet tall.","marisin",NA,NA,"199180",NA,NA,NA,NA,NA,NA,NA,"fscoburn","reviewed - high confidence","georef batch tool 2012-12-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056223_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270676847","Myrcianthes fragrans (Sw.) McVaugh",18.5667,-70.6,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.569+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1981,11,18,"1981-11-18",322,322,"2024-08-01T20:02:06.569+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=766018",FALSE,"766018","none","none",TRUE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","766018","2270676847","a571e7ed-13e8-4e20-b45e-a3de2d6aeae8","Myrcianthes fragrans (Sw.) McVaugh","Peravia",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","T. Zanoni; M. Mejia, J. Pimentel","18075","Pueblo rural con la vegetacion natural casi completamente destruida.",NA,NA,"Cordillera Central: Alto de Los Tramojos, aporx 27km desde San Jose de Ocoa en El Cercado.",NA,NA,"Plants",NA,NA,"ASU0056250","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"flowers","a571e7ed-13e8-4e20-b45e-a3de2d6aeae8",NA,"http://creativecommons.org/licenses/by-nc/3.0/","4m de alto; flor blanca; las hojas danadas por los insectos.","marisin",NA,NA,"188135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056250_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270677739","Myrcianthes fragrans (Sw.) McVaugh",11.075,-72,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.467+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"SOUTH_AMERICA",1980,6,4,"1980-06-04",156,156,"2024-08-01T20:02:06.467+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765985",FALSE,"765985","none","none",TRUE,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","765985","2270677739","225e723b-94df-414b-8b6b-2ddcdcebedcd","Myrcianthes fragrans (Sw.) McVaugh","Zulia",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","J. Steyermark; R. Liesner, A. Stoddart","123337","Undisturbed deciduous forested slopes and riverine forest.",NA,NA,"Along southeast side of Rio Guasare, northeast of Hacienda Los Aceitunos, 8km (by air) northeast of Corpozulia Campamento Carichuano.","Mara",NA,"Plants",NA,NA,"ASU0054159","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,"F. Grifo, 1992.",NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"flowers","225e723b-94df-414b-8b6b-2ddcdcebedcd",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Tree 10m tall; flowers white, fragrant; trunk with smooth brown bark.","marisin",NA,NA,"199602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0054/ASU0054159_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1927819418","Myrcianthes fragrans (Sw.) McVaugh",18.62,-70.68,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:12:57.728+00:00",415,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1980,9,19,"1980-09-19",263,263,"2024-07-21T05:12:57.728+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1687454",FALSE,"03a0e6ea-517b-4b9a-8860-65d26a159dc5","none","none",FALSE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","03a0e6ea-517b-4b9a-8860-65d26a159dc5","1927819418","03a0e6ea-517b-4b9a-8860-65d26a159dc5","Myrcianthes fragrans (Sw.) McVaugh","Azua",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","M. M. Mejía Pimentel","8350",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","From junction of Arroyo Hondo and Arroyo Mancebo along new road to Sabana de Miguel Martin to lower part of Loma Arroyo Hondo.",NA,NA,"NY","en","PhysicalObject","1437674","NY",NA,NA,NA,NA,"Vascular plants",NA,"The New York Botanical Garden",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19 Sep 1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Field book","2014-03-27",NA,"3281-4921 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/488/940/01437674.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228216616","Myrcianthes fragrans (Sw.) McVaugh",8.5,-82.25,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:55.655+00:00",313,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1978,4,13,"1978-04-13",103,103,"2024-01-25T10:59:55.655+00:00",NA,FALSE,"b737c5a6-c89a-45d5-b142-59c202a27ef6","none","none",FALSE,"WGS84","Magnoliopsida","PA","none","none","LATIN_AMERICA","Panama","NORTH_AMERICA","b737c5a6-c89a-45d5-b142-59c202a27ef6","1228216616","b737c5a6-c89a-45d5-b142-59c202a27ef6","Myrcianthes fragrans (Sw.) McVaugh","Chiriquí","North America, Panama, Chiriquí. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","T. Béliz","334",NA,"F","ICBN","Chiriquí",NA,NA,"Botany",NA,NA,NA,"F","Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,"1998-01-01T00:00:00","2023-08-31T17:07:00.000+00:00","seeds-22-sep-2023","F. R. Barrie : Field Museum of Natural History - Botany Department","The Field Museum of Natural History",NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,"334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering",NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,"TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,"http://fieldmuseum.org/about/copyright-information","303331","79f45d39-1855-41e4-a69f-7919fe8c51a0","http://fm-digital-assets.fieldmuseum.org/187/160/MYRT_myrc_frag_pan_2066077.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270677982","Myrcianthes fragrans (Sw.) McVaugh",19.6,-96.9333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.565+00:00",276,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1976,5,21,"1976-05-21",142,142,"2024-08-01T20:02:06.565+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765988",FALSE,"765988","none","none",TRUE,"WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA","765988","2270677982","4c3278a2-621a-4706-baf6-7c63c9ca2a6e","Myrcianthes fragrans (Sw.) McVaugh","Veracruz",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","R. Ortega Ortiz","257","Bosque de pino-encino, secundario. Suelo rocoso volcanico.",NA,NA,"El Esquilon.","Jilotepec",NA,"Plants",NA,NA,"ASU0055978","ASU","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,"1986-01-01T00:00:00","2023-07-16T07:02:03.000+00:00",NA,"L.R. Landrum, 1986.",NA,NA,"48202",NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"flowers","4c3278a2-621a-4706-baf6-7c63c9ca2a6e",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Escaso. Arbol, 4m. Flor boton verde claro.","marisin",NA,NA,"147237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055978_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930432098","Myrcianthes fragrans (Sw.) McVaugh",19.415156,-71.15377,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:26.079+00:00",415,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1975,3,16,"1975-03-16",75,75,"2024-07-21T05:14:26.079+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1687382",FALSE,"bc74933f-9628-4757-ac17-c09be75dd840","none","none",FALSE,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","bc74933f-9628-4757-ac17-c09be75dd840","1930432098","bc74933f-9628-4757-ac17-c09be75dd840","Myrcianthes fragrans (Sw.) McVaugh","Santiago Rodríguez",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","A. H. Liogier","22622",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Monción",NA,NA,"NY","en","PhysicalObject","1437604","NY",NA,NA,NA,NA,"Vascular plants",NA,"The New York Botanical Garden",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16 Mar 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Google Maps (map data 2018); MaNIS Georef. Calculator","2019-02-13","Georeferencing Quick Reference Guide, Version 2012","1230 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/488/870/01437604.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1259573714","Myrcianthes fragrans (Sw.) McVaugh",15.183611,-90.204444,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:16:32.704+00:00",340,NA,"PRESERVED_SPECIMEN",1,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1975,4,14,"1975-04-14",104,104,"2024-08-02T20:16:32.704+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:2276068","none","none",TRUE,"WGS84","Magnoliopsida","GT","none","none","LATIN_AMERICA","Guatemala","NORTH_AMERICA","urn:catalog:MO:Tropicos:2276068","1259573714","urn:catalog:MO:Tropicos:2276068","Myrcianthes fragrans (Sw.) McVaugh","Baja Verapaz",NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09","Cyrus L. Lundell|Elias Contreras","Lundell 19191",NA,NA,"ICNafp","Unión Barrios, on hill, east of km. 115/156.",NA,NA,"Tropicos",NA,"PhysicalObject","2276068","MO",NA,NA,"1975-01-01T00:00:00","2009-06-23T09:49:00.000+00:00","Tropicos","C.L.L.","Missouri Botanical Garden","No opinion","22101781","MOBOT","http://www.tropicos.org/Specimen/2276068","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/3DFBCC87-EB74-42A3-B878-4BBA034F4804.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2572992913","Myrcianthes fragrans (Sw.) McVaugh",23.1002,-74.9679,"cdc,gass84,inmafu","e42c4be9-dc6d-466b-8df2-60ac8c47fadd","fee1eb85-53bb-4edb-91cc-de55f11b3cee","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:08:10.802+00:00","2024-08-01T17:16:26.480+00:00",222,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",3036,NA,NA,"NORTH_AMERICA",1974,6,21,"1974-06-21",172,172,"2024-08-01T17:16:26.480+00:00","https://nansh.org/portal/collections/individual/index.php?occid=15465936",FALSE,"15465936","none","none",TRUE,"WGS84","Magnoliopsida","BS","none","none","LATIN_AMERICA","Bahamas","NORTH_AMERICA","15465936","2572992913","20e18a7f-31c5-4045-bed0-bf12aef2db95","Myrcianthes fragrans (Sw.) McVaugh","Long Island",NA,"5c317c20-a640-4f0d-853c-ce104d3241df","Hill, S. R.","2251","Scrub forest, redlands",NA,NA,"West side of the southwest salina, Clarence Town, Long Island.","Clarence Town",NA,NA,NA,NA,"UVMVT231699","VT","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcianthes",NA,"1974-01-01T00:00:00","2023-07-16T07:02:03.000+00:00",NA,"D. Correll","University of Vermont",NA,"48202",NA,NA,"58ab88f3-0034-461c-9c44-9e525c4d360f",NA,NA,NA,NA,"fdc6f4b1-6ba7-4e70-aa42-6c48df77790e",NA,NA,NA,NA,NA,"20e18a7f-31c5-4045-bed0-bf12aef2db95",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Flowers white, shrub 6 ft tall, fruit orange","O'Neill, E. E. O.",NA,"June 21, 1974",NA,NA,NA,NA,NA,NA,NA,NA,"USFWI",NA,"GEOLocate",NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://nansh.org/portal/collections/individual/index.php?guid=8DF5B142-DD4C-43BA-B791-38213B06F596",NA,NA,NA,NA,NA,NA,NA,"http://nansh.org/imglib/storage/vt/vplants/UVMVT231/UVMVT231699_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928165814","Myrcianthes fragrans (Sw.) McVaugh",18.409112,-65.77488,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:22.678+00:00",415,NA,"PRESERVED_SPECIMEN",NA,"PRESENT",3188228,6,7707728,220,690,5014,3188150,9920389,9920389,"Myrcianthes fragrans (Sw) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcianthes","Myrcianthes fragrans","Myrcianthes","fragrans","SPECIES","SYNONYM","LC",NA,NA,NA,"NORTH_AMERICA",1974,8,NA,"1974-08",NA,NA,"2024-07-21T05:13:22.678+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015325",FALSE,"1c3bf517-73be-4fdf-8f05-76fe5a7e7815","none","none",FALSE,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","1c3bf517-73be-4fdf-8f05-76fe5a7e7815","1928165814","1c3bf517-73be-4fdf-8f05-76fe5a7e7815","Myrcianthes fragrans (Sw.) McVaugh","Río Grande",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","R. O. Woodbury","s.n.",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","Punta Picúa.",NA,NA,"NY","en","PhysicalObject","946407","NY",NA,NA,"1974-01-01T00:00:00",NA,"Vascular plants","A. H. Liogier","The New York Botanical Garden",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aug 1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Google Earth","2010-06-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/204/218/v-247-00946407.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
