"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","networkKeys","elevation","institutionKey","collectionKey","preparations","institutionID","fieldNotes","county","fieldNumber","projectId","individualCount","elevationAccuracy","eventRemarks","nomenclaturalStatus","recordNumber","nomenclaturalCode","locality","type","ownerInstitutionCode","bibliographicCitation","collectionID","datasetID","recordedByIDs.type","recordedByIDs.value","eventID","habitat","language","verbatimIdentification","accessRights","higherClassification","gadm","identifiedByIDs.type","identifiedByIDs.value","locationRemarks","otherCatalogNumbers","dynamicProperties","municipality","occurrenceRemarks","higherGeography","media_url","license"
"694609394","Eugenia brongniartiana Guillaumin",-22.21667,166.66667,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:15.772+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1973,12,9,"1973-12-09",343,343,"2015-11-20T14:42:19.000+00:00","2024-07-31T15:51:15.772+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094263","none","none",TRUE,NA,"Webster, G.L.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094263",NA,NA,"Col de Mouirange, 11-11.5 km Est of la Coulée","P","694609394","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094263",NA,"P05094263","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",250,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Single-stemmed shrub 3m high; cauliflorous; buds pink, flowers white",NA,"19169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421523084VtwGU5j7iau95P3t","http://creativecommons.org/licenses/by/4.0/"
"2631318308","Eugenia brongniartiana Guillaumin",-20.46917,164.19944,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.126+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1972,11,30,"1972-11-30",335,335,"2002-07-01T16:09:26.000+00:00","2024-07-31T15:50:16.126+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918829","none","none",FALSE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918829",NA,NA,"Dôme Tiébaghi","P","2631318308","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918829",NA,"P00918829","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",400,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé peu ramifié cauliflore de 2 mètres ; feuilles vert foncé brillant en dessus, vert clair jaunâtre en dessous; boutons floraux roses ; fleurs blanches",NA,"25955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050901346hLlpgxBf7NMYuknT","http://creativecommons.org/licenses/by/4.0/"
"2805460305","Eugenia brongniartiana Guillaumin",-20.46917,164.19944,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.624+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1972,11,30,"1972-11-30",335,335,"2013-01-07T15:13:07.000+00:00","2024-07-31T15:50:16.624+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919181","none","none",FALSE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919181",NA,NA,"Dôme Tiébaghi","P","2805460305","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919181",NA,"P00919181","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",400,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé peu ramifié cauliflore de 2 mètres ; feuilles vert foncé brillant en dessus, vert clair jaunâtre en dessous; boutons floraux roses ; fleurs blanches",NA,"25955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050930895gUsfar7hMbkCgzAC","http://creativecommons.org/licenses/by/4.0/"
"694588256","Eugenia brongniartiana Guillaumin",-20.44889,164.36139,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.993+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1972,12,28,"1972-12-28",363,363,"2015-11-20T14:42:18.000+00:00","2024-07-31T15:50:37.993+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094252","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094252",NA,NA,"Ruisseau profond : Route Koumac-Ouégoa","P","694588256","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094252",NA,"P05094252","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",100,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste grêle élancé cauliflore de 5 mètres à l'ombre; feuilles vert foncé brillant en dessus, vert clair en dessous; fruits murs mous, jaunes, parfumés",NA,"26121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421522736HvjRNMFQ1pN6cIN6","http://creativecommons.org/licenses/by/4.0/"
"438987693","Eugenia brongniartiana Guillaumin",-21.24475,165.11458,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:14.069+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1971,9,30,"1971-09-30",273,273,"2015-09-05T03:41:06.000+00:00","2024-07-31T15:50:14.069+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00500661","none","none",TRUE,NA,"Jaffré, T.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00500661",NA,NA,"Horaire de Petchicara","P","438987693","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00500661",NA,"P00500661","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 10-15 mètres de haut, cauliflore et ramiflore",NA,"459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420538504oy2fF3riPq30dH7o","http://creativecommons.org/licenses/by/4.0/"
"1212579351","Eugenia brongniartiana Guillaumin",-21.60028,165.80083,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.562+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1970,9,22,"1970-09-22",265,265,"2015-12-08T10:36:02.000+00:00","2024-07-31T15:50:22.562+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089779","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089779",NA,NA,"Versant Est du Col d'Amieu","P","1212579351","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089779",NA,"P02089779","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",350,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre de 6 mètres; écorce brune, rude, sillonnée en long; feuilles vert foncé en dessus, vert clair en dessous; jeunes feuilles vert pâle grisâtre en dessous; boutons floraux blancs; fleurs blanches",NA,"22539",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453326840014ceNDoPFEiWaUzhqX","http://creativecommons.org/licenses/by/4.0/"
"694534151","Eugenia brongniartiana Guillaumin",-20.40389,164.12417,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:35.411+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1969,9,9,"1969-09-09",252,252,"2015-09-05T03:16:36.000+00:00","2024-07-31T15:50:35.411+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04680754","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04680754",NA,NA,"Néhoué : Cap Tonnerre","P","694534151","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04680754",NA,"P04680754","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 2 mètres, à tiges nombreuses issues d'une base commune. Feuilles vert foncé brillant en dessus, vert clair brillant en dessous. Boutons floraux roses. Fleurs blanches sur le vieux bois",NA,"20739",NA,NA,NA,"Près du littoral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441419461433BEY9XEKQi6THRf7e","http://creativecommons.org/licenses/by/4.0/"
"694588258","Eugenia brongniartiana Guillaumin",-20.40389,164.12417,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.709+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1969,9,9,"1969-09-09",252,252,"2015-11-20T14:42:36.000+00:00","2024-07-31T15:50:37.709+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094254","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094254",NA,NA,"Néhoué : Cap Tonnerre","P","694588258","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094254",NA,"P05094254","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 2 mètres, à tiges nombreuses issues d'une base commune. Feuilles vert foncé brillant en dessus, vert clair brillant en dessous. Boutons floraux roses. Fleurs blanches sur le vieux bois",NA,"20739",NA,NA,NA,"Près du littoral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421522785y36gsiLVQuzz9EZp","http://creativecommons.org/licenses/by/4.0/"
"2632715302","Eugenia brongniartiana Guillaumin",-22.21444,166.66528,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:55.543+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1969,10,26,"1969-10-26",299,299,"2020-07-06T17:58:04.000+00:00","2024-07-31T15:50:55.543+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918849","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918849",NA,NA,"Route de Yaté : les Dalmates","P","2632715302","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918849",NA,"P00918849","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",150,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre de 12 mètres ; écorce brunes, assez rude. Feuilles vert foncé en dessus, vert clair en dessous. Inflorescences cauliflores couvrant toute la surface du tronc et des grandes branches; pédicelles violets; calice blanc verdâtre; corole blanc pur",NA,"21058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050902997tNvuLqShKbcfPiDT","http://creativecommons.org/licenses/by/4.0/"
"2805471301","Eugenia brongniartiana Guillaumin",-22.21444,166.66528,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.601+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1969,10,26,"1969-10-26",299,299,"2020-07-08T14:02:13.000+00:00","2024-07-31T15:50:16.601+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919101","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919101",NA,NA,"Route de Yaté : les Dalmates","P","2805471301","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919101",NA,"P00919101","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",150,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre de 12 mètres ; écorce brunes, assez rude. Feuilles vert foncé en dessus, vert clair en dessous. Inflorescences cauliflores couvrant toute la surface du tronc et des grandes branches; pédicelles violets; calice blanc verdâtre; corole blanc pur",NA,"21058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/15940509294137RZGCQY1oXc9ECIz","http://creativecommons.org/licenses/by/4.0/"
"3464207302","Eugenia brongniartiana Guillaumin",-22.21444,166.66528,"cdc,gass84","cb9beff3-a185-486f-975a-732251444158","2853c0e7-c758-4c9c-83a2-7c2d18967fb9","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T12:53:56.310+00:00","2024-07-31T13:15:07.506+00:00",534,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1969,10,26,"1969-10-26",299,299,"2022-02-07T11:26:14.000+00:00","2024-07-31T13:15:07.506+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1367910","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1367910",NA,NA,"Route de Yaté : les Dalmates","MPU","3464207302","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu1367910",NA,"MPU1367910","UM",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",150,"17ff2e84-80c7-4904-81c7-26183b3ce46e","1fddc155-2d5b-4b1d-92cb-1268e22cc2bb","hb","http://grscicoll.org/institution/université-montpellier-2","Arbre de 12 mètres ; écorce brunes, assez rude. Feuilles vert foncé en dessus, vert clair en dessous. Inflorescences cauliflores couvrant toute la surface du tronc et des grandes branches; pédicelles violets; calice blanc verdâtre; corole blanc pur",NA,"21058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/16442295786871F7FlyAjVpkXEdEX","http://creativecommons.org/licenses/by/4.0/"
"1212579343","Eugenia brongniartiana Guillaumin",-20.98306,165.15417,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.418+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1968,7,15,"1968-07-15",197,197,"2015-12-08T10:30:46.000+00:00","2024-07-31T15:50:22.418+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089771","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089771",NA,NA,"Haute Amoa : Base du Mt. Grandié","P","1212579343","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089771",NA,"P02089771","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",60,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé de 3 mètres. Feuilles vert foncé en dessus, vert clair en dessous. Inflorescences multiflores nombreuses sur le tronc et les branches. Fleurs blanches; pédicelles pourpres",NA,"19207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453322589105SacxTTwf55fmKl6Q","http://creativecommons.org/licenses/by/4.0/"
